 

stn;time;gre000h0
AGAAR;2022111918;2
AGAAR;2022111919;3
AGAAR;2022111920;2
AGAAR;2022111921;2
AGAAR;2022111922;2
AGAAR;2022111923;1
AGAAR;2022112000;2
AGAAR;2022112001;2
AGAAR;2022112002;2
AGAAR;2022112003;2
AGAAR;2022112004;2
AGAAR;2022112005;2
AGAAR;2022112006;2
AGAAR;2022112007;3
AGAAR;2022112008;25
AGAAR;2022112009;67
AGAAR;2022112010;230
AGAAR;2022112011;213
AGAAR;2022112012;243
AGAAR;2022112013;126
AGAAR;2022112014;104
AGAAR;2022112015;63
AGAAR;2022112016;11
AGAAR;2022112017;2
AGAAR;2022112018;2
AGAAR;2022112019;2
AGAAR;2022112020;2
AGAAR;2022112021;3
AGAAR;2022112022;2
AGAAR;2022112023;3
AGAAR;2022112100;3
AGAAR;2022112101;1
AGAAR;2022112102;2
AGAAR;2022112103;1
AGAAR;2022112104;1
AGAAR;2022112105;1
AGAAR;2022112106;3
AGAAR;2022112107;3
AGAAR;2022112108;22
AGAAR;2022112109;81
AGAAR;2022112110;248
AGAAR;2022112111;274
AGAAR;2022112112;198
AGAAR;2022112113;146
AGAAR;2022112114;68
AGAAR;2022112115;52
AGAAR;2022112116;10
AGAAR;2022112117;2
AGAAR;2022112118;2
AGAAR;2022112119;2
AGAAR;2022112120;1
AGAAR;2022112121;2
AGAAR;2022112122;2
AGAAR;2022112123;3
AGAAR;2022112200;3
AGAAR;2022112201;3
AGAAR;2022112202;3
AGAAR;2022112203;3
AGAAR;2022112204;3
AGAAR;2022112205;3
AGAAR;2022112206;2
AGAAR;2022112207;3
AGAAR;2022112208;14
AGAAR;2022112209;55
AGAAR;2022112210;143
AGAAR;2022112211;134
AGAAR;2022112212;106
AGAAR;2022112213;111
AGAAR;2022112214;98
AGAAR;2022112215;29
AGAAR;2022112216;9
AGAAR;2022112217;2
AGAAR;2022112218;2
AGAAR;2022112219;1
AGAAR;2022112220;2
AGAAR;2022112221;2
AGAAR;2022112222;2
AGAAR;2022112223;2
AGAAR;2022112300;2
AGAAR;2022112301;2
AGAAR;2022112302;1
AGAAR;2022112303;1
AGAAR;2022112304;1
AGAAR;2022112305;3
AGAAR;2022112306;2
AGAAR;2022112307;3
AGAAR;2022112308;18
AGAAR;2022112309;40
AGAAR;2022112310;315
AGAAR;2022112311;379
AGAAR;2022112312;371
AGAAR;2022112313;137
AGAAR;2022112314;105
AGAAR;2022112315;31
AGAAR;2022112316;13
AGAAR;2022112317;2
AGAAR;2022112318;3
AGAAR;2022112319;3
AGAAR;2022112320;3
AGAAR;2022112321;4
AGAAR;2022112322;4
AGAAR;2022112323;4
AGAAR;2022112400;3
AGAAR;2022112401;4
AGAAR;2022112402;3
AGAAR;2022112403;3
AGAAR;2022112404;2
AGAAR;2022112405;2
AGAAR;2022112406;2
AGAAR;2022112407;2
AGAAR;2022112408;22
AGAAR;2022112409;29
AGAAR;2022112410;109
AGAAR;2022112411;166
AGAAR;2022112412;209
AGAAR;2022112413;151
AGAAR;2022112414;75
AGAAR;2022112415;40
AGAAR;2022112416;6
AGAAR;2022112417;1
AGAAR;2022112418;1
AGAAR;2022112419;1
AGAAR;2022112420;1
AGAAR;2022112421;1
AGAAR;2022112422;2
AGAAR;2022112423;3
AGAAR;2022112500;3
AGAAR;2022112501;3
AGAAR;2022112502;3
AGAAR;2022112503;2
AGAAR;2022112504;2
AGAAR;2022112505;2
AGAAR;2022112506;2
AGAAR;2022112507;3
AGAAR;2022112508;38
AGAAR;2022112509;65
AGAAR;2022112510;64
AGAAR;2022112511;109
AGAAR;2022112512;123
AGAAR;2022112513;73
AGAAR;2022112514;39
AGAAR;2022112515;32
AGAAR;2022112516;9
AGAAR;2022112517;2
AGAAR;2022112518;2
AGAAR;2022112519;2
AGAAR;2022112520;2
AGAAR;2022112521;3
AGAAR;2022112522;4
AGAAR;2022112523;3
AGAAR;2022112600;3
AGAAR;2022112601;3
AGAAR;2022112602;3
AGAAR;2022112603;3
AGAAR;2022112604;3
AGAAR;2022112605;3
AGAAR;2022112606;3
AGAAR;2022112607;4
AGAAR;2022112608;29
AGAAR;2022112609;63
AGAAR;2022112610;88
AGAAR;2022112611;108
AGAAR;2022112612;103
AGAAR;2022112613;68
AGAAR;2022112614;74
AGAAR;2022112615;37
AGAAR;2022112616;8
AGAAR;2022112617;1
AGAAR;2022112618;1
AGAAR;2022112619;1
AGAAR;2022112620;1
AGAAR;2022112621;2
AGAAR;2022112622;3
AGAAR;2022112623;3
AGAAR;2022112700;3
AGAAR;2022112701;3
AGAAR;2022112702;3
AGAAR;2022112703;3
AGAAR;2022112704;3
AGAAR;2022112705;3
AGAAR;2022112706;3
AGAAR;2022112707;4
AGAAR;2022112708;21
AGAAR;2022112709;38
AGAAR;2022112710;69
AGAAR;2022112711;136
AGAAR;2022112712;255
AGAAR;2022112713;151
AGAAR;2022112714;72
AGAAR;2022112715;32
AGAAR;2022112716;8
AGAAR;2022112717;2
AGAAR;2022112718;3
AGAAR;2022112719;2
AGAAR;2022112720;2
AGAAR;2022112721;2
AGAAR;2022112722;3
AGAAR;2022112723;2
AGAAR;2022112800;2
AGAAR;2022112801;2
AGAAR;2022112802;2
AGAAR;2022112803;2
AGAAR;2022112804;2
AGAAR;2022112805;2
AGAAR;2022112806;2
AGAAR;2022112807;3
AGAAR;2022112808;13
AGAAR;2022112809;49
AGAAR;2022112810;108
AGAAR;2022112811;137
AGAAR;2022112812;110
AGAAR;2022112813;100
AGAAR;2022112814;67
AGAAR;2022112815;25
AGAAR;2022112816;8
AGAAR;2022112817;3
AGAAR;2022112818;3
AGAAR;2022112819;3
AGAAR;2022112820;3
AGAAR;2022112821;2
AGAAR;2022112822;3
AGAAR;2022112823;3
AGAAR;2022112900;3
AGAAR;2022112901;3
AGAAR;2022112902;3
AGAAR;2022112903;2
AGAAR;2022112904;3
AGAAR;2022112905;2
AGAAR;2022112906;3
AGAAR;2022112907;3
AGAAR;2022112908;22
AGAAR;2022112909;74
AGAAR;2022112910;130
AGAAR;2022112911;110
AGAAR;2022112912;82
AGAAR;2022112913;101
AGAAR;2022112914;81
AGAAR;2022112915;23
AGAAR;2022112916;3
AGAAR;2022112917;3
AGAAR;2022112918;3
AGAAR;2022112919;4
AGAAR;2022112920;4
AGAAR;2022112921;4
AGAAR;2022112922;3
AGAAR;2022112923;3
AGAAR;2022113000;3
AGAAR;2022113001;4
AGAAR;2022113002;3
AGAAR;2022113003;3
AGAAR;2022113004;3
AGAAR;2022113005;3
AGAAR;2022113006;3
AGAAR;2022113007;3
AGAAR;2022113008;11
AGAAR;2022113009;22
AGAAR;2022113010;61
AGAAR;2022113011;54
AGAAR;2022113012;72
AGAAR;2022113013;47
AGAAR;2022113014;38
AGAAR;2022113015;15
AGAAR;2022113016;6
AGAAR;2022113017;3
AGAAR;2022113018;3
AGAAR;2022113019;3
AGAAR;2022113020;3
AGAAR;2022113021;3
AGAAR;2022113022;3
AGAAR;2022113023;3

stn;time;gre000h0
COM;2022110100;1
COM;2022110101;1
COM;2022110102;1
COM;2022110103;1
COM;2022110104;1
COM;2022110105;1
COM;2022110106;1
COM;2022110107;4
COM;2022110108;24
COM;2022110109;35
COM;2022110110;93
COM;2022110111;93
COM;2022110112;98
COM;2022110113;98
COM;2022110114;85
COM;2022110115;83
COM;2022110116;21
COM;2022110117;2
COM;2022110118;1
COM;2022110119;1
COM;2022110120;1
COM;2022110121;1
COM;2022110122;1
COM;2022110123;1
COM;2022110200;1
COM;2022110201;1
COM;2022110202;1
COM;2022110203;1
COM;2022110204;1
COM;2022110205;1
COM;2022110206;1
COM;2022110207;15
COM;2022110208;45
COM;2022110209;298
COM;2022110210;372
COM;2022110211;404
COM;2022110212;292
COM;2022110213;290
COM;2022110214;179
COM;2022110215;99
COM;2022110216;24
COM;2022110217;2
COM;2022110218;1
COM;2022110219;1
COM;2022110220;1
COM;2022110221;1
COM;2022110222;1
COM;2022110223;1
COM;2022110300;1
COM;2022110301;1
COM;2022110302;1
COM;2022110303;1
COM;2022110304;1
COM;2022110305;1
COM;2022110306;1
COM;2022110307;8
COM;2022110308;24
COM;2022110309;45
COM;2022110310;96
COM;2022110311;58
COM;2022110312;94
COM;2022110313;49
COM;2022110314;41
COM;2022110315;16
COM;2022110316;7
COM;2022110317;1
COM;2022110318;1
COM;2022110319;1
COM;2022110320;1
COM;2022110321;1
COM;2022110322;1
COM;2022110323;1
COM;2022110400;1
COM;2022110401;1
COM;2022110402;1
COM;2022110403;1
COM;2022110404;1
COM;2022110405;1
COM;2022110406;1
COM;2022110407;4
COM;2022110408;48
COM;2022110409;232
COM;2022110410;410
COM;2022110411;476
COM;2022110412;488
COM;2022110413;371
COM;2022110414;68
COM;2022110415;33
COM;2022110416;19
COM;2022110417;2
COM;2022110418;1
COM;2022110419;0
COM;2022110420;0
COM;2022110421;1
COM;2022110422;1
COM;2022110423;1
COM;2022110500;1
COM;2022110501;1
COM;2022110502;1
COM;2022110503;1
COM;2022110504;1
COM;2022110505;0
COM;2022110506;1
COM;2022110507;8
COM;2022110508;29
COM;2022110509;286
COM;2022110510;424
COM;2022110511;507
COM;2022110512;499
COM;2022110513;491
COM;2022110514;197
COM;2022110515;53
COM;2022110516;15
COM;2022110517;1
COM;2022110518;1
COM;2022110519;1
COM;2022110520;1
COM;2022110521;1
COM;2022110522;1
COM;2022110523;1
COM;2022110600;1
COM;2022110601;1
COM;2022110602;1
COM;2022110603;1
COM;2022110604;1
COM;2022110605;1
COM;2022110606;1
COM;2022110607;9
COM;2022110608;42
COM;2022110609;255
COM;2022110610;384
COM;2022110611;424
COM;2022110612;296
COM;2022110613;363
COM;2022110614;170
COM;2022110615;70
COM;2022110616;30
COM;2022110617;2
COM;2022110618;1
COM;2022110619;1
COM;2022110620;1
COM;2022110621;1
COM;2022110622;1
COM;2022110623;1
COM;2022110700;1
COM;2022110701;1
COM;2022110702;1
COM;2022110703;1
COM;2022110704;1
COM;2022110705;1
COM;2022110706;1
COM;2022110707;10
COM;2022110708;23
COM;2022110709;278
COM;2022110710;394
COM;2022110711;453
COM;2022110712;383
COM;2022110713;341
COM;2022110714;128
COM;2022110715;34
COM;2022110716;26
COM;2022110717;2
COM;2022110718;1
COM;2022110719;1
COM;2022110720;1
COM;2022110721;1
COM;2022110722;1
COM;2022110723;1
COM;2022110800;1
COM;2022110801;1
COM;2022110802;1
COM;2022110803;1
COM;2022110804;1
COM;2022110805;1
COM;2022110806;1
COM;2022110807;16
COM;2022110808;81
COM;2022110809;157
COM;2022110810;308
COM;2022110811;415
COM;2022110812;518
COM;2022110813;234
COM;2022110814;162
COM;2022110815;85
COM;2022110816;16
COM;2022110817;1
COM;2022110818;1
COM;2022110819;1
COM;2022110820;1
COM;2022110821;1
COM;2022110822;1
COM;2022110823;1
COM;2022110900;1
COM;2022110901;1
COM;2022110902;1
COM;2022110903;1
COM;2022110904;1
COM;2022110905;1
COM;2022110906;1
COM;2022110907;2
COM;2022110908;14
COM;2022110909;24
COM;2022110910;46
COM;2022110911;61
COM;2022110912;77
COM;2022110913;43
COM;2022110914;15
COM;2022110915;11
COM;2022110916;5
COM;2022110917;1
COM;2022110918;1
COM;2022110919;1
COM;2022110920;1
COM;2022110921;1
COM;2022110922;1
COM;2022110923;1
COM;2022111000;1
COM;2022111001;1
COM;2022111002;1
COM;2022111003;1
COM;2022111004;1
COM;2022111005;1
COM;2022111006;1
COM;2022111007;7
COM;2022111008;21
COM;2022111009;252
COM;2022111010;370
COM;2022111011;448
COM;2022111012;453
COM;2022111013;394
COM;2022111014;108
COM;2022111015;22
COM;2022111016;11
COM;2022111017;1
COM;2022111018;1
COM;2022111019;1
COM;2022111020;1
COM;2022111021;1
COM;2022111022;1
COM;2022111023;1
COM;2022111100;1
COM;2022111101;1
COM;2022111102;1
COM;2022111103;1
COM;2022111104;1
COM;2022111105;1
COM;2022111106;1
COM;2022111107;8
COM;2022111108;29
COM;2022111109;244
COM;2022111110;356
COM;2022111111;440
COM;2022111112;348
COM;2022111113;351
COM;2022111114;157
COM;2022111115;62
COM;2022111116;19
COM;2022111117;1
COM;2022111118;1
COM;2022111119;1
COM;2022111120;1
COM;2022111121;1
COM;2022111122;1
COM;2022111123;1
COM;2022111200;0
COM;2022111201;1
COM;2022111202;1
COM;2022111203;1
COM;2022111204;1
COM;2022111205;1
COM;2022111206;1
COM;2022111207;9
COM;2022111208;68
COM;2022111209;172
COM;2022111210;244
COM;2022111211;329
COM;2022111212;357
COM;2022111213;258
COM;2022111214;150
COM;2022111215;80
COM;2022111216;20
COM;2022111217;1
COM;2022111218;1
COM;2022111219;1
COM;2022111220;1
COM;2022111221;1
COM;2022111222;1
COM;2022111223;1
COM;2022111300;1
COM;2022111301;1
COM;2022111302;1
COM;2022111303;1
COM;2022111304;1
COM;2022111305;1
COM;2022111306;1
COM;2022111307;6
COM;2022111308;19
COM;2022111309;228
COM;2022111310;351
COM;2022111311;426
COM;2022111312;396
COM;2022111313;162
COM;2022111314;93
COM;2022111315;85
COM;2022111316;12
COM;2022111317;1
COM;2022111318;1
COM;2022111319;1
COM;2022111320;1
COM;2022111321;1
COM;2022111322;1
COM;2022111323;1
COM;2022111400;1
COM;2022111401;1
COM;2022111402;1
COM;2022111403;1
COM;2022111404;1
COM;2022111405;1
COM;2022111406;1
COM;2022111407;2
COM;2022111408;14
COM;2022111409;36
COM;2022111410;65
COM;2022111411;115
COM;2022111412;81
COM;2022111413;77
COM;2022111414;79
COM;2022111415;37
COM;2022111416;10
COM;2022111417;1
COM;2022111418;1
COM;2022111419;1
COM;2022111420;1
COM;2022111421;1
COM;2022111422;1
COM;2022111423;1
COM;2022111500;1
COM;2022111501;1
COM;2022111502;1
COM;2022111503;1
COM;2022111504;1
COM;2022111505;1
COM;2022111506;1
COM;2022111507;5
COM;2022111508;27
COM;2022111509;55
COM;2022111510;108
COM;2022111511;96
COM;2022111512;79
COM;2022111513;62
COM;2022111514;45
COM;2022111515;24
COM;2022111516;5
COM;2022111517;1
COM;2022111518;1
COM;2022111519;1
COM;2022111520;1
COM;2022111521;1
COM;2022111522;1
COM;2022111523;1
COM;2022111600;1
COM;2022111601;1
COM;2022111602;1
COM;2022111603;1
COM;2022111604;1
COM;2022111605;1
COM;2022111606;1
COM;2022111607;10
COM;2022111608;35
COM;2022111609;111
COM;2022111610;179
COM;2022111611;422
COM;2022111612;420
COM;2022111613;366
COM;2022111614;73
COM;2022111615;23
COM;2022111616;19
COM;2022111617;1
COM;2022111618;1
COM;2022111619;1
COM;2022111620;1
COM;2022111621;1
COM;2022111622;1
COM;2022111623;1
COM;2022111700;1
COM;2022111701;1
COM;2022111702;2
COM;2022111703;2
COM;2022111704;1
COM;2022111705;1
COM;2022111706;2
COM;2022111707;4
COM;2022111708;22
COM;2022111709;209
COM;2022111710;340
COM;2022111711;424
COM;2022111712;458
COM;2022111713;310
COM;2022111714;141
COM;2022111715;48
COM;2022111716;11
COM;2022111717;1
COM;2022111718;1
COM;2022111719;1
COM;2022111720;1
COM;2022111721;1
COM;2022111722;1
COM;2022111723;1
COM;2022111800;1
COM;2022111801;1
COM;2022111802;1
COM;2022111803;1
COM;2022111804;1
COM;2022111805;1
COM;2022111806;1
COM;2022111807;5
COM;2022111808;22
COM;2022111809;207
COM;2022111810;344
COM;2022111811;430
COM;2022111812;416
COM;2022111813;353
COM;2022111814;70
COM;2022111815;26
COM;2022111816;13
COM;2022111817;2
COM;2022111818;1
COM;2022111819;1
COM;2022111820;1
COM;2022111821;1
COM;2022111822;2
COM;2022111823;1
COM;2022111900;1
COM;2022111901;1
COM;2022111902;1
COM;2022111903;1
COM;2022111904;1
COM;2022111905;1
COM;2022111906;1
COM;2022111907;4
COM;2022111908;17
COM;2022111909;209
COM;2022111910;340
COM;2022111911;410
COM;2022111912;421
COM;2022111913;366
COM;2022111914;57
COM;2022111915;22
COM;2022111916;10
COM;2022111917;1
COM;2022111918;1
COM;2022111919;1
COM;2022111920;1
COM;2022111921;2
COM;2022111922;1
COM;2022111923;1
COM;2022112000;1
COM;2022112001;1
COM;2022112002;1
COM;2022112003;1
COM;2022112004;1
COM;2022112005;1
COM;2022112006;1
COM;2022112007;4
COM;2022112008;20
COM;2022112009;206
COM;2022112010;340
COM;2022112011;412
COM;2022112012;425
COM;2022112013;363
COM;2022112014;49
COM;2022112015;20
COM;2022112016;8
COM;2022112017;1
COM;2022112018;1
COM;2022112019;1
COM;2022112020;1
COM;2022112021;1
COM;2022112022;1
COM;2022112023;2
COM;2022112100;1
COM;2022112101;1
COM;2022112102;1
COM;2022112103;1
COM;2022112104;0
COM;2022112105;1
COM;2022112106;1
COM;2022112107;10
COM;2022112108;44
COM;2022112109;202
COM;2022112110;337
COM;2022112111;399
COM;2022112112;412
COM;2022112113;184
COM;2022112114;120
COM;2022112115;50
COM;2022112116;9
COM;2022112117;1
COM;2022112118;1
COM;2022112119;1
COM;2022112120;1
COM;2022112121;1
COM;2022112122;1
COM;2022112123;1
COM;2022112200;1
COM;2022112201;1
COM;2022112202;1
COM;2022112203;1
COM;2022112204;1
COM;2022112205;1
COM;2022112206;0
COM;2022112207;2
COM;2022112208;22
COM;2022112209;40
COM;2022112210;56
COM;2022112211;111
COM;2022112212;150
COM;2022112213;203
COM;2022112214;154
COM;2022112215;108
COM;2022112216;32
COM;2022112217;1
COM;2022112218;1
COM;2022112219;1
COM;2022112220;1
COM;2022112221;1
COM;2022112222;1
COM;2022112223;1
COM;2022112300;1
COM;2022112301;1
COM;2022112302;1
COM;2022112303;2
COM;2022112304;1
COM;2022112305;2
COM;2022112306;1
COM;2022112307;3
COM;2022112308;17
COM;2022112309;190
COM;2022112310;333
COM;2022112311;402
COM;2022112312;412
COM;2022112313;343
COM;2022112314;37
COM;2022112315;34
COM;2022112316;9
COM;2022112317;1
COM;2022112318;1
COM;2022112319;1
COM;2022112320;1
COM;2022112321;1
COM;2022112322;2
COM;2022112323;1
COM;2022112400;1
COM;2022112401;1
COM;2022112402;1
COM;2022112403;1
COM;2022112404;1
COM;2022112405;2
COM;2022112406;1
COM;2022112407;4
COM;2022112408;19
COM;2022112409;196
COM;2022112410;336
COM;2022112411;404
COM;2022112412;429
COM;2022112413;355
COM;2022112414;42
COM;2022112415;22
COM;2022112416;8
COM;2022112417;2
COM;2022112418;1
COM;2022112419;1
COM;2022112420;1
COM;2022112421;1
COM;2022112422;1
COM;2022112423;1
COM;2022112500;1
COM;2022112501;1
COM;2022112502;1
COM;2022112503;1
COM;2022112504;1
COM;2022112505;1
COM;2022112506;1
COM;2022112507;3
COM;2022112508;18
COM;2022112509;174
COM;2022112510;308
COM;2022112511;378
COM;2022112512;390
COM;2022112513;292
COM;2022112514;29
COM;2022112515;26
COM;2022112516;13
COM;2022112517;2
COM;2022112518;1
COM;2022112519;1
COM;2022112520;1
COM;2022112521;1
COM;2022112522;1
COM;2022112523;1
COM;2022112600;0
COM;2022112601;1
COM;2022112602;1
COM;2022112603;1
COM;2022112604;1
COM;2022112605;1
COM;2022112606;1
COM;2022112607;2
COM;2022112608;16
COM;2022112609;172
COM;2022112610;312
COM;2022112611;385
COM;2022112612;393
COM;2022112613;290
COM;2022112614;31
COM;2022112615;26
COM;2022112616;7
COM;2022112617;1
COM;2022112618;2
COM;2022112619;1
COM;2022112620;1
COM;2022112621;1
COM;2022112622;2
COM;2022112623;1
COM;2022112700;1
COM;2022112701;1
COM;2022112702;1
COM;2022112703;1
COM;2022112704;1
COM;2022112705;1
COM;2022112706;1
COM;2022112707;3
COM;2022112708;15
COM;2022112709;164
COM;2022112710;318
COM;2022112711;363
COM;2022112712;362
COM;2022112713;320
COM;2022112714;52
COM;2022112715;37
COM;2022112716;10
COM;2022112717;1
COM;2022112718;1
COM;2022112719;1
COM;2022112720;1
COM;2022112721;1
COM;2022112722;1
COM;2022112723;1
COM;2022112800;1
COM;2022112801;1
COM;2022112802;1
COM;2022112803;1
COM;2022112804;1
COM;2022112805;1
COM;2022112806;1
COM;2022112807;2
COM;2022112808;29
COM;2022112809;76
COM;2022112810;94
COM;2022112811;151
COM;2022112812;186
COM;2022112813;141
COM;2022112814;100
COM;2022112815;46
COM;2022112816;8
COM;2022112817;1
COM;2022112818;1
COM;2022112819;1
COM;2022112820;1
COM;2022112821;1
COM;2022112822;1
COM;2022112823;1
COM;2022112900;1
COM;2022112901;1
COM;2022112902;1
COM;2022112903;1
COM;2022112904;1
COM;2022112905;1
COM;2022112906;1
COM;2022112907;2
COM;2022112908;21
COM;2022112909;62
COM;2022112910;117
COM;2022112911;173
COM;2022112912;208
COM;2022112913;146
COM;2022112914;105
COM;2022112915;40
COM;2022112916;6
COM;2022112917;1
COM;2022112918;1
COM;2022112919;1
COM;2022112920;1
COM;2022112921;1
COM;2022112922;1
COM;2022112923;1
COM;2022113000;1
COM;2022113001;1
COM;2022113002;1
COM;2022113003;1
COM;2022113004;1
COM;2022113005;1
COM;2022113006;1
COM;2022113007;2
COM;2022113008;23
COM;2022113009;146
COM;2022113010;278
COM;2022113011;392
COM;2022113012;408
COM;2022113013;181
COM;2022113014;72
COM;2022113015;18
COM;2022113016;5
COM;2022113017;1
COM;2022113018;1
COM;2022113019;1
COM;2022113020;1
COM;2022113021;1
COM;2022113022;1
COM;2022113023;1

stn;time;gre000h0
AIG;2022110100;2
AIG;2022110101;2
AIG;2022110102;2
AIG;2022110103;1
AIG;2022110104;2
AIG;2022110105;2
AIG;2022110106;1
AIG;2022110107;5
AIG;2022110108;24
AIG;2022110109;66
AIG;2022110110;83
AIG;2022110111;165
AIG;2022110112;329
AIG;2022110113;316
AIG;2022110114;288
AIG;2022110115;114
AIG;2022110116;23
AIG;2022110117;4
AIG;2022110118;2
AIG;2022110119;2
AIG;2022110120;1
AIG;2022110121;2
AIG;2022110122;2
AIG;2022110123;2
AIG;2022110200;2
AIG;2022110201;2
AIG;2022110202;2
AIG;2022110203;2
AIG;2022110204;2
AIG;2022110205;2
AIG;2022110206;2
AIG;2022110207;5
AIG;2022110208;23
AIG;2022110209;85
AIG;2022110210;217
AIG;2022110211;244
AIG;2022110212;283
AIG;2022110213;419
AIG;2022110214;269
AIG;2022110215;88
AIG;2022110216;24
AIG;2022110217;4
AIG;2022110218;2
AIG;2022110219;2
AIG;2022110220;2
AIG;2022110221;2
AIG;2022110222;2
AIG;2022110223;2
AIG;2022110300;2
AIG;2022110301;2
AIG;2022110302;2
AIG;2022110303;2
AIG;2022110304;2
AIG;2022110305;2
AIG;2022110306;2
AIG;2022110307;22
AIG;2022110308;103
AIG;2022110309;280
AIG;2022110310;297
AIG;2022110311;216
AIG;2022110312;173
AIG;2022110313;87
AIG;2022110314;65
AIG;2022110315;20
AIG;2022110316;8
AIG;2022110317;2
AIG;2022110318;2
AIG;2022110319;2
AIG;2022110320;2
AIG;2022110321;2
AIG;2022110322;1
AIG;2022110323;2
AIG;2022110400;2
AIG;2022110401;2
AIG;2022110402;2
AIG;2022110403;2
AIG;2022110404;2
AIG;2022110405;2
AIG;2022110406;2
AIG;2022110407;9
AIG;2022110408;50
AIG;2022110409;86
AIG;2022110410;135
AIG;2022110411;137
AIG;2022110412;184
AIG;2022110413;150
AIG;2022110414;68
AIG;2022110415;60
AIG;2022110416;34
AIG;2022110417;4
AIG;2022110418;2
AIG;2022110419;2
AIG;2022110420;2
AIG;2022110421;2
AIG;2022110422;2
AIG;2022110423;2
AIG;2022110500;2
AIG;2022110501;2
AIG;2022110502;2
AIG;2022110503;2
AIG;2022110504;2
AIG;2022110505;2
AIG;2022110506;2
AIG;2022110507;6
AIG;2022110508;28
AIG;2022110509;74
AIG;2022110510;252
AIG;2022110511;445
AIG;2022110512;503
AIG;2022110513;471
AIG;2022110514;356
AIG;2022110515;98
AIG;2022110516;26
AIG;2022110517;4
AIG;2022110518;2
AIG;2022110519;2
AIG;2022110520;2
AIG;2022110521;2
AIG;2022110522;2
AIG;2022110523;2
AIG;2022110600;2
AIG;2022110601;2
AIG;2022110602;2
AIG;2022110603;2
AIG;2022110604;2
AIG;2022110605;2
AIG;2022110606;2
AIG;2022110607;15
AIG;2022110608;116
AIG;2022110609;238
AIG;2022110610;326
AIG;2022110611;458
AIG;2022110612;376
AIG;2022110613;401
AIG;2022110614;277
AIG;2022110615;143
AIG;2022110616;32
AIG;2022110617;3
AIG;2022110618;2
AIG;2022110619;2
AIG;2022110620;2
AIG;2022110621;2
AIG;2022110622;2
AIG;2022110623;2
AIG;2022110700;2
AIG;2022110701;2
AIG;2022110702;2
AIG;2022110703;2
AIG;2022110704;2
AIG;2022110705;2
AIG;2022110706;2
AIG;2022110707;8
AIG;2022110708;110
AIG;2022110709;279
AIG;2022110710;391
AIG;2022110711;405
AIG;2022110712;481
AIG;2022110713;426
AIG;2022110714;276
AIG;2022110715;150
AIG;2022110716;21
AIG;2022110717;4
AIG;2022110718;2
AIG;2022110719;2
AIG;2022110720;2
AIG;2022110721;2
AIG;2022110722;2
AIG;2022110723;2
AIG;2022110800;2
AIG;2022110801;2
AIG;2022110802;2
AIG;2022110803;2
AIG;2022110804;2
AIG;2022110805;2
AIG;2022110806;3
AIG;2022110807;11
AIG;2022110808;106
AIG;2022110809;288
AIG;2022110810;319
AIG;2022110811;404
AIG;2022110812;511
AIG;2022110813;387
AIG;2022110814;319
AIG;2022110815;148
AIG;2022110816;31
